file_id,complaint_id,file_type,file_name,file_path,file_url,file_size,mime_type,uploaded_by,is_primary,created_at
75fc5afd-bcf8-44d6-8ca9-69bd8afefc41,5f4ec87c-74f6-4bdc-8472-1a233b3eb3a5,IMAGE,img_C_20250520_00008_1.jpg,/uploads/complaints/2025/05/20/5f4ec87c-74f6-4bdc-8472-1a233b3eb3a5/1.jpg,https://cdn.example.go.th/complaints/2025/05/20/5f4ec87c-74f6-4bdc-8472-1a233b3eb3a5/1.jpg,560393,image/jpeg,00000001-0000-0000-0000-000000000481,True,2025-06-06 17:09:00
aea26e84-dbf1-4bdf-96d9-5486933b89a9,1e6a26ff-270f-4d5e-b583-88ee82b86866,IMAGE,img_C_20250503_00009_1.jpg,/uploads/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/1.jpg,https://cdn.example.go.th/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/1.jpg,1778669,image/jpeg,00000001-0000-0000-0000-000000000500,True,2025-05-03 06:32:00
73d0fb8d-078f-4229-87e9-074ac94988ea,1e6a26ff-270f-4d5e-b583-88ee82b86866,IMAGE,img_C_20250503_00009_2.jpg,/uploads/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/2.jpg,https://cdn.example.go.th/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/2.jpg,1094487,image/jpeg,00000001-0000-0000-0000-000000000500,False,2025-05-03 06:33:00
fb741f32-5daa-4a10-a9f5-7ce14fbc1017,1e6a26ff-270f-4d5e-b583-88ee82b86866,IMAGE,img_C_20250503_00009_3.jpg,/uploads/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/3.jpg,https://cdn.example.go.th/complaints/2025/05/03/1e6a26ff-270f-4d5e-b583-88ee82b86866/3.jpg,585971,image/jpeg,00000001-0000-0000-0000-000000000500,False,2025-05-03 06:34:00
073cf41b-ae2d-4517-93bc-833f1d50264d,0d4a4797-a9e3-4172-9e03-55dd70312f8f,IMAGE,img_C_20250218_00010_1.jpg,/uploads/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/1.jpg,https://cdn.example.go.th/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/1.jpg,990987,image/jpeg,00000001-0000-0000-0000-000000000544,True,2025-02-18 17:45:00
5a82eacd-5770-41ea-87bf-3a23c596a6d8,0d4a4797-a9e3-4172-9e03-55dd70312f8f,IMAGE,img_C_20250218_00010_2.jpg,/uploads/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/2.jpg,https://cdn.example.go.th/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/2.jpg,2039069,image/jpeg,00000001-0000-0000-0000-000000000544,False,2025-02-18 17:46:00
8b9f33d8-d92b-4c18-9564-73887a50fce7,0d4a4797-a9e3-4172-9e03-55dd70312f8f,IMAGE,img_C_20250218_00010_3.jpg,/uploads/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/3.jpg,https://cdn.example.go.th/complaints/2025/02/18/0d4a4797-a9e3-4172-9e03-55dd70312f8f/3.jpg,2038949,image/jpeg,00000001-0000-0000-0000-000000000544,False,2025-02-18 17:47:00
06668d01-98e9-4c21-b3a6-59fb91e9f381,126e6914-10e0-4225-b404-a03d12b85d21,IMAGE,img_C_20250502_00011_1.jpg,/uploads/complaints/2025/05/02/126e6914-10e0-4225-b404-a03d12b85d21/1.jpg,https://cdn.example.go.th/complaints/2025/05/02/126e6914-10e0-4225-b404-a03d12b85d21/1.jpg,2911788,image/jpeg,00000001-0000-0000-0000-000000000087,True,2025-05-29 06:41:00
0b4940c5-3bf4-4f31-872a-c7892a77520d,4ba7c27d-48f4-4c0d-91f2-6c517e0b776a,IMAGE,img_C_20250122_00012_1.jpg,/uploads/complaints/2025/01/22/4ba7c27d-48f4-4c0d-91f2-6c517e0b776a/1.jpg,https://cdn.example.go.th/complaints/2025/01/22/4ba7c27d-48f4-4c0d-91f2-6c517e0b776a/1.jpg,1390989,image/jpeg,00000001-0000-0000-0000-000000000148,True,2025-04-28 16:57:00
2962dc33-ed21-4f4e-834d-cf8ea4f49e10,26a49734-4ff9-42bc-8cf1-32e7b0a47f34,IMAGE,img_C_20250603_00013_1.jpg,/uploads/complaints/2025/06/03/26a49734-4ff9-42bc-8cf1-32e7b0a47f34/1.jpg,https://cdn.example.go.th/complaints/2025/06/03/26a49734-4ff9-42bc-8cf1-32e7b0a47f34/1.jpg,2253016,image/jpeg,00000001-0000-0000-0000-000000000178,True,2025-06-03 12:56:00
a39f08b0-a0ed-47da-a503-277ba962da9e,26a49734-4ff9-42bc-8cf1-32e7b0a47f34,IMAGE,img_C_20250603_00013_2.jpg,/uploads/complaints/2025/06/03/26a49734-4ff9-42bc-8cf1-32e7b0a47f34/2.jpg,https://cdn.example.go.th/complaints/2025/06/03/26a49734-4ff9-42bc-8cf1-32e7b0a47f34/2.jpg,2588476,image/jpeg,00000001-0000-0000-0000-000000000178,False,2025-06-03 12:57:00
0246ca65-5d89-4c73-a74a-8c4604c51d27,a9b4b1d7-078f-4583-ada3-4c13a33be3d1,IMAGE,img_C_20250402_00014_1.jpg,/uploads/complaints/2025/04/02/a9b4b1d7-078f-4583-ada3-4c13a33be3d1/1.jpg,https://cdn.example.go.th/complaints/2025/04/02/a9b4b1d7-078f-4583-ada3-4c13a33be3d1/1.jpg,162908,image/jpeg,00000001-0000-0000-0000-000000000493,True,2025-06-07 18:21:00
baf782b9-336a-42ce-8e49-62402116b931,a9b4b1d7-078f-4583-ada3-4c13a33be3d1,IMAGE,img_C_20250402_00014_2.jpg,/uploads/complaints/2025/04/02/a9b4b1d7-078f-4583-ada3-4c13a33be3d1/2.jpg,https://cdn.example.go.th/complaints/2025/04/02/a9b4b1d7-078f-4583-ada3-4c13a33be3d1/2.jpg,1372793,image/jpeg,00000001-0000-0000-0000-000000000493,False,2025-06-07 18:22:00
af74be77-26ea-48b3-9bd9-0900dfcbfde7,783a042a-119f-40b3-a831-8305a5856ffc,IMAGE,img_C_20250517_00015_1.jpg,/uploads/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/1.jpg,https://cdn.example.go.th/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/1.jpg,1794917,image/jpeg,00000001-0000-0000-0000-000000000076,True,2025-05-17 20:34:00
23b4f9b0-9fe0-4797-bf2d-03f529db6a05,783a042a-119f-40b3-a831-8305a5856ffc,IMAGE,img_C_20250517_00015_2.jpg,/uploads/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/2.jpg,https://cdn.example.go.th/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/2.jpg,953572,image/jpeg,00000001-0000-0000-0000-000000000076,False,2025-05-17 20:35:00
677739d0-33c0-4e00-a09f-d2107ab3fc89,783a042a-119f-40b3-a831-8305a5856ffc,IMAGE,img_C_20250517_00015_3.jpg,/uploads/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/3.jpg,https://cdn.example.go.th/complaints/2025/05/17/783a042a-119f-40b3-a831-8305a5856ffc/3.jpg,1439658,image/jpeg,00000001-0000-0000-0000-000000000076,False,2025-05-17 20:36:00
19ed64c7-56da-41fc-bf32-68c4df6e07cb,0f4c0a06-d107-44de-8296-d27a22e0e475,IMAGE,img_C_20250122_00016_1.jpg,/uploads/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/1.jpg,https://cdn.example.go.th/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/1.jpg,1500156,image/jpeg,00000001-0000-0000-0000-000000000368,True,2025-06-21 20:19:00
212f4887-b51c-4d0a-9f25-6b0e9d38e726,0f4c0a06-d107-44de-8296-d27a22e0e475,IMAGE,img_C_20250122_00016_2.jpg,/uploads/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/2.jpg,https://cdn.example.go.th/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/2.jpg,638576,image/jpeg,00000001-0000-0000-0000-000000000368,False,2025-06-21 20:20:00
a85aa88a-5d92-48c5-bd29-42394b9b92a0,0f4c0a06-d107-44de-8296-d27a22e0e475,IMAGE,img_C_20250122_00016_3.jpg,/uploads/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/3.jpg,https://cdn.example.go.th/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/3.jpg,483352,image/jpeg,00000001-0000-0000-0000-000000000368,False,2025-06-21 20:21:00
cfcfefb1-da4c-4af7-b809-76f07499c266,0f4c0a06-d107-44de-8296-d27a22e0e475,IMAGE,img_C_20250122_00016_4.jpg,/uploads/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/4.jpg,https://cdn.example.go.th/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/4.jpg,478876,image/jpeg,00000001-0000-0000-0000-000000000368,False,2025-06-21 20:22:00
5ca0c434-c0e1-4f0d-b1f4-7e86440bf998,0f4c0a06-d107-44de-8296-d27a22e0e475,IMAGE,img_C_20250122_00016_5.jpg,/uploads/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/5.jpg,https://cdn.example.go.th/complaints/2025/01/22/0f4c0a06-d107-44de-8296-d27a22e0e475/5.jpg,321260,image/jpeg,00000001-0000-0000-0000-000000000368,False,2025-06-21 20:23:00
4bf3c4ff-5076-4f67-970c-8728b1063264,38b4d532-b96a-432d-ba3f-a1f51a71aedb,IMAGE,img_C_20250107_00017_1.jpg,/uploads/complaints/2025/01/07/38b4d532-b96a-432d-ba3f-a1f51a71aedb/1.jpg,https://cdn.example.go.th/complaints/2025/01/07/38b4d532-b96a-432d-ba3f-a1f51a71aedb/1.jpg,2175464,image/jpeg,00000001-0000-0000-0000-000000000102,True,2025-01-20 10:29:00
fd6d6fc2-aaf4-45fe-8783-5377795629f6,399df21d-b368-40f5-8442-df8387e5b3a2,IMAGE,img_C_20250505_00018_1.jpg,/uploads/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/1.jpg,https://cdn.example.go.th/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/1.jpg,3068674,image/jpeg,00000001-0000-0000-0000-000000000528,True,2025-05-05 09:57:00
09aee93d-2303-4357-b7bd-a3eb343196bf,399df21d-b368-40f5-8442-df8387e5b3a2,IMAGE,img_C_20250505_00018_2.jpg,/uploads/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/2.jpg,https://cdn.example.go.th/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/2.jpg,2561105,image/jpeg,00000001-0000-0000-0000-000000000528,False,2025-05-05 09:58:00
bf20a6ff-7ec7-4510-adea-c3e98cca3feb,399df21d-b368-40f5-8442-df8387e5b3a2,IMAGE,img_C_20250505_00018_3.jpg,/uploads/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/3.jpg,https://cdn.example.go.th/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/3.jpg,807198,image/jpeg,00000001-0000-0000-0000-000000000528,False,2025-05-05 09:59:00
376eca62-cffd-470e-9514-969c829ad4b5,399df21d-b368-40f5-8442-df8387e5b3a2,IMAGE,img_C_20250505_00018_4.jpg,/uploads/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/4.jpg,https://cdn.example.go.th/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/4.jpg,332652,image/jpeg,00000001-0000-0000-0000-000000000528,False,2025-05-05 10:00:00
0ba76e3f-e434-41f2-a223-258b36dd7b17,399df21d-b368-40f5-8442-df8387e5b3a2,IMAGE,img_C_20250505_00018_5.jpg,/uploads/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/5.jpg,https://cdn.example.go.th/complaints/2025/05/05/399df21d-b368-40f5-8442-df8387e5b3a2/5.jpg,2028079,image/jpeg,00000001-0000-0000-0000-000000000528,False,2025-05-05 10:01:00
a05837d9-0f46-4c84-ad4a-250cb21939a5,c8f98277-f305-48f8-bbac-f16eddf6384e,IMAGE,img_C_20250409_00019_1.jpg,/uploads/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/1.jpg,https://cdn.example.go.th/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/1.jpg,263920,image/jpeg,00000001-0000-0000-0000-000000000375,True,2025-04-09 03:22:00
eba3969e-3907-49df-ac81-38a754db1d3c,c8f98277-f305-48f8-bbac-f16eddf6384e,IMAGE,img_C_20250409_00019_2.jpg,/uploads/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/2.jpg,https://cdn.example.go.th/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/2.jpg,1575464,image/jpeg,00000001-0000-0000-0000-000000000375,False,2025-04-09 03:23:00
7a25ce8b-3223-41a5-b363-1a6176af34d0,c8f98277-f305-48f8-bbac-f16eddf6384e,IMAGE,img_C_20250409_00019_3.jpg,/uploads/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/3.jpg,https://cdn.example.go.th/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/3.jpg,2153052,image/jpeg,00000001-0000-0000-0000-000000000375,False,2025-04-09 03:24:00
547f141f-e03f-4fd2-8f65-3bbcf75fb1b8,c8f98277-f305-48f8-bbac-f16eddf6384e,IMAGE,img_C_20250409_00019_4.jpg,/uploads/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/4.jpg,https://cdn.example.go.th/complaints/2025/04/09/c8f98277-f305-48f8-bbac-f16eddf6384e/4.jpg,2107939,image/jpeg,00000001-0000-0000-0000-000000000375,False,2025-04-09 03:25:00
49dce9db-2a63-4ffc-942e-c6ae42b0c938,8936e053-897a-43d6-8a0b-63062bb015d5,IMAGE,img_C_20250619_00020_1.jpg,/uploads/complaints/2025/06/19/8936e053-897a-43d6-8a0b-63062bb015d5/1.jpg,https://cdn.example.go.th/complaints/2025/06/19/8936e053-897a-43d6-8a0b-63062bb015d5/1.jpg,2709104,image/jpeg,00000001-0000-0000-0000-000000000069,True,2025-06-19 13:28:00
edbaed4f-752c-4332-89da-c3f4299d02e8,8936e053-897a-43d6-8a0b-63062bb015d5,IMAGE,img_C_20250619_00020_2.jpg,/uploads/complaints/2025/06/19/8936e053-897a-43d6-8a0b-63062bb015d5/2.jpg,https://cdn.example.go.th/complaints/2025/06/19/8936e053-897a-43d6-8a0b-63062bb015d5/2.jpg,2070555,image/jpeg,00000001-0000-0000-0000-000000000069,False,2025-06-19 13:29:00
1815641e-db6d-4258-bf1f-0ee45a2a687e,2240d356-a90d-44e3-9f82-52a22a7df8d2,IMAGE,img_C_20250208_00021_1.jpg,/uploads/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/1.jpg,https://cdn.example.go.th/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/1.jpg,905403,image/jpeg,00000001-0000-0000-0000-000000000434,True,2025-04-08 22:10:00
6653d277-ba3f-4704-abda-5adbdcc69d1c,2240d356-a90d-44e3-9f82-52a22a7df8d2,IMAGE,img_C_20250208_00021_2.jpg,/uploads/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/2.jpg,https://cdn.example.go.th/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/2.jpg,1022253,image/jpeg,00000001-0000-0000-0000-000000000434,False,2025-04-08 22:11:00
ea02a81d-1016-4a03-a7cb-e2caf606b25a,2240d356-a90d-44e3-9f82-52a22a7df8d2,IMAGE,img_C_20250208_00021_3.jpg,/uploads/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/3.jpg,https://cdn.example.go.th/complaints/2025/02/08/2240d356-a90d-44e3-9f82-52a22a7df8d2/3.jpg,1004132,image/jpeg,00000001-0000-0000-0000-000000000434,False,2025-04-08 22:12:00
d02b0bc0-707f-4802-b0ed-1826fd19287a,f72f04e4-3f24-4c2d-8e57-e83c2771074d,IMAGE,img_C_20250628_00022_1.jpg,/uploads/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/1.jpg,https://cdn.example.go.th/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/1.jpg,1863644,image/jpeg,00000001-0000-0000-0000-000000000246,True,2025-06-28 12:13:00
c1b8e45d-007b-43d5-bae7-50bb44d94315,f72f04e4-3f24-4c2d-8e57-e83c2771074d,IMAGE,img_C_20250628_00022_2.jpg,/uploads/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/2.jpg,https://cdn.example.go.th/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/2.jpg,1632822,image/jpeg,00000001-0000-0000-0000-000000000246,False,2025-06-28 12:14:00
8d32ed0f-988e-452a-afa5-5a2cd3dba445,f72f04e4-3f24-4c2d-8e57-e83c2771074d,IMAGE,img_C_20250628_00022_3.jpg,/uploads/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/3.jpg,https://cdn.example.go.th/complaints/2025/06/28/f72f04e4-3f24-4c2d-8e57-e83c2771074d/3.jpg,1994892,image/jpeg,00000001-0000-0000-0000-000000000246,False,2025-06-28 12:15:00
d18fe50d-d1ac-4787-8cfe-c0e1858a09e9,efe68bfb-176a-4fe0-aca4-8d0aaae7c53d,IMAGE,img_C_20250618_00023_1.jpg,/uploads/complaints/2025/06/18/efe68bfb-176a-4fe0-aca4-8d0aaae7c53d/1.jpg,https://cdn.example.go.th/complaints/2025/06/18/efe68bfb-176a-4fe0-aca4-8d0aaae7c53d/1.jpg,741558,image/jpeg,00000001-0000-0000-0000-000000000398,True,2025-06-18 10:02:00
331245db-7412-45fa-911f-1061409a6f10,efe68bfb-176a-4fe0-aca4-8d0aaae7c53d,IMAGE,img_C_20250618_00023_2.jpg,/uploads/complaints/2025/06/18/efe68bfb-176a-4fe0-aca4-8d0aaae7c53d/2.jpg,https://cdn.example.go.th/complaints/2025/06/18/efe68bfb-176a-4fe0-aca4-8d0aaae7c53d/2.jpg,2568509,image/jpeg,00000001-0000-0000-0000-000000000398,False,2025-06-18 10:03:00
dc081b16-e5ab-43d9-9bfd-29b1892be142,6248f91a-26e6-4b7e-ba9e-879617dbc807,IMAGE,img_C_20250114_00024_1.jpg,/uploads/complaints/2025/01/14/6248f91a-26e6-4b7e-ba9e-879617dbc807/1.jpg,https://cdn.example.go.th/complaints/2025/01/14/6248f91a-26e6-4b7e-ba9e-879617dbc807/1.jpg,1738578,image/jpeg,00000001-0000-0000-0000-000000000181,True,2025-03-27 12:17:00
e76aa4dd-7b93-4052-baf8-92f4ad5018fe,6248f91a-26e6-4b7e-ba9e-879617dbc807,IMAGE,img_C_20250114_00024_2.jpg,/uploads/complaints/2025/01/14/6248f91a-26e6-4b7e-ba9e-879617dbc807/2.jpg,https://cdn.example.go.th/complaints/2025/01/14/6248f91a-26e6-4b7e-ba9e-879617dbc807/2.jpg,222824,image/jpeg,00000001-0000-0000-0000-000000000181,False,2025-03-27 12:18:00
